image_name,size,avg_b,avg_g,avg_r,avg_h,avg_s,avg_v,std_b,std_g,std_r,std_h,std_s,std_v,blob_count,fire
non_fire.121.png,51586.055131274006,75.86448319971633,139.03767240396678,156.05402307585143,47.25132329252562,52.126667955933314,61.19765610817704,43.2920727951922,45.46513050770981,45.67725924548774,73.91769929349533,10.306906059217367,18.350911747582284,215,0
non_fire.135.png,14315.371380267732,59.95626076031829,71.92339428908225,91.31689234253105,42.1566518446913,36.23996675470131,35.81054601667881,19.322342721773474,19.215398630909576,20.98401011523011,192.0807685095791,14.701224218053243,8.28789041595706,636,0
fire.746.png,236722.30098625354,69.78484554859095,102.88975510515884,143.5236069620737,27.291125495501397,51.441342651290455,56.29337430878174,27.317838793434305,30.19824954397325,40.83117580638912,14.456546612741962,33.0246713703538,16.026311288122425,48,1
fire.13.png,237041.67855300746,11.853256811165775,80.62467185539307,176.20657905879276,25.02196063773856,93.68567606053034,69.10061923874223,23.661250575067957,54.32521220124665,62.49719583882305,54.6555172053809,65.10895197623499,25.042979272286267,90,1
fire.752.png,135602.9044349962,11.581522799079469,50.850196980926036,107.427156063502,24.30510212640485,89.09116049606939,42.128296495490964,13.25781395402699,38.256662156648325,60.51302256045209,34.56373341400959,76.60305841973768,23.731789511022054,409,1
fire.39.png,10613.808137657426,111.8561609078747,131.89255893343173,147.87138441666275,33.5154189619138,24.633279001395216,57.988778202612856,28.018116124227955,28.974448157113148,31.546572727986767,29.836705805218976,10.781088385453407,12.379058099125913,124,1
fire.11.png,27373.784796486118,39.21732357247439,59.629036603221046,95.53124450951678,28.28492047444529,57.47278111011635,37.46323314098704,27.454619143251605,40.77741679399881,48.64945410650471,69.11135663412449,39.20479369469384,19.169940765648807,482,1
fire.744.png,24432.988522073807,63.830156475520646,86.00192444271347,116.03827120896234,26.762932083132025,46.15533593937287,45.50520439567156,20.891615486114702,26.96905360885235,32.307934695439414,44.328211963160726,33.03281846603388,12.735502737068447,203,1
fire.750.png,115954.10740581306,34.646360526494654,75.55675373613346,141.42450329625524,23.231301399635228,77.16288372891559,55.460589527943206,46.522625202810424,65.57190190980708,71.37231152550764,53.04641490943725,37.47997351918702,28.319065893188288,121,1
non_fire.123.png,26.267409470752092,85.53621169916435,113.55571030640667,124.77855153203345,43.049450876957316,31.371467443799467,48.93276530667976,33.093176972512474,32.9486609003981,33.291172447202,157.03795211249562,5.394400023179394,13.32088546721349,69,0
non_fire.137.png,1088.736064321969,76.223689529713,102.84795400440191,126.57063288864917,31.8082018038201,39.37268438370287,49.635542309274236,32.22606270227794,42.65443088324192,47.672604431505,44.53210204231052,31.656353031528504,18.71445734906147,357,0
fire.585.png,147033.97013576725,15.719412603786024,73.67676159192554,166.18084483669867,22.840666171345617,90.8748876374601,65.16895875948967,26.44430602809983,57.056233659134335,67.31688859763548,49.059012583306036,62.38449392793485,26.66667587080908,191,1
fire.591.png,105085.62171924765,6.492286339614585,49.73415897080019,113.7523621416751,24.185756537455827,94.67861243600379,44.6087694673236,16.33684713382783,34.15539739824564,53.016779109525544,31.594361268485443,69.54301273965666,20.918318529097178,109,1
fire.208.png,29503.958635840005,47.281686178905346,71.37937685857422,159.9649851314062,19.63917822742395,67.76723417074692,62.73136671819852,37.00115098651419,42.156818712869516,53.06392690667401,35.22465270378802,28.960032808479145,20.827127309997138,78,1
fire.220.png,221902.10416292681,31.723237161180815,81.49441488927691,134.9119641312684,28.446929304784263,76.92837740388428,52.90665260049741,20.749044084685938,54.17414354358918,69.63684168754793,48.757893683130625,71.4161161750386,27.672516703467238,171,1
fire.546.png,158285.69075427332,13.787319976352885,78.64830371647287,142.0357687549989,28.09832161502611,90.13312962530993,55.700301472548624,17.965710888477133,61.08248242398814,65.25420353839239,63.75042263492854,73.28561611021009,26.219052758235037,248,1
fire.552.png,166646.6585680715,47.9696223130315,87.47707923289865,126.40973740551007,31.037426785082648,60.970199248735895,49.58789544991119,24.77938187478323,37.149014482895716,56.00574665554147,33.83262780354564,52.51726313022925,22.03467696391364,211,1
fire.234.png,148.01760563380284,107.09800469483564,128.1508215962441,139.26232394366198,39.88851046988251,23.45843531670001,54.61267605633803,12.06662742015459,12.145272110805484,12.67733017448426,79.70939316877416,13.048529637867198,5.1891952887476265,36,1
fire.397.png,81081.64834910724,80.75221859875458,97.92347129974411,136.53953610754522,19.368972933207818,40.60643030470266,53.544916120605976,28.112040829760417,33.789676909235574,47.029617470744974,24.878931840860368,37.99092567180846,18.456173971830925,517,1
fire.383.png,220128.2513825108,16.85999612971412,51.48177988493332,150.67190395736753,37.72622985178019,90.06939714991299,59.087021159751885,33.81896410798135,57.829610922476704,50.03770338222585,97.49042879489116,46.590286658414236,23.26864316099069,586,1
fire.368.png,49784.799297689184,95.70289986406885,125.7057997281377,178.24224059809694,26.50891614816253,46.38620587404607,69.89891788160665,23.071387351344235,40.6719614738812,49.593182502089896,50.33468500991702,48.667799675923526,19.546117457329814,101,1
fire.354.png,65034.91357818586,14.06773325913559,53.41080504544611,136.00722500463738,19.20390077443239,90.31031569692752,53.33616666848524,23.714902529408857,36.930222330619316,56.352214010601294,26.091603410064657,59.90534091933668,22.17922529984371,151,1
fire.432.png,11167.641273052679,51.10372733639406,73.4484086841491,120.69333125826785,21.3544773698266,56.769860214430565,47.33071814049719,20.713575693108265,24.295158688971984,41.32901604171878,35.28897180011274,48.09712752789513,16.211504699965726,98,1
fire.426.png,168170.7571862443,30.502186029436324,73.28518982936097,146.5702795352363,21.96328463864521,80.9618024626153,57.47854099421034,40.9479882905014,61.30258237984996,69.51424821632071,48.773825134863095,45.05590535534341,27.68545633757333,205,1
fire.340.png,6416.276488163641,93.76587757603616,123.3640542404045,225.76480502566466,18.103809502315475,58.334798040207914,88.53521765712337,36.78876406123861,37.87556179544534,35.78594476541872,186.6617748265135,9.168029219841449,15.213180498618593,32,1
non_fire.50.png,1605.305364940736,38.345757953836554,59.44627261384902,66.28314098565188,45.32873334109603,42.499283574144094,25.993388621824277,4.945267460924163,5.820100540084484,5.902466927222232,64.58614825460383,16.898478452926106,2.3252339016974335,149,0
non_fire.241.png,17298.495243031775,39.45713712441689,71.58458040028762,85.80463825304726,41.44715920411696,54.21626640235859,33.64887774629307,24.23469341974022,30.143716976206004,31.097137706436914,62.40807918778875,21.860054806927526,12.321702703842213,385,0
non_fire.44.png,16059.831356015295,150.22516913422876,200.69163643494463,212.02549269536226,48.978648849337226,29.478143481072838,83.14725203739698,21.725200037935466,18.83008850342584,19.44952058796851,235.05751433229457,14.264704209075331,8.589327073926135,123,0
fire.195.png,120156.5263232757,46.15461605568093,79.31762881905593,154.7519107132697,23.93468581510736,70.44503958909118,60.68702380912538,30.024167883176,43.66874886513406,57.95343823555138,35.259392784819674,48.26779660308349,22.774218747501603,105,1
fire.181.png,230508.7869910004,100.15557816232435,125.29626826287426,167.6681121882118,26.868730524780585,41.65478969908362,65.77189611470384,49.96401383664899,51.22764420116619,51.47713599557758,56.52582510269311,12.08314541702683,21.04150856649685,76,1
non_fire.78.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
non_fire.93.png,34438.39960822717,43.03611010876849,80.03683179545337,114.49219031908873,31.720346665752977,62.07388887772622,44.8988981643485,22.239316370464316,28.54554492651311,37.841046997269814,31.41018184735719,40.21020223900754,14.851078028197271,568,0
fire.618.png,86608.05313216275,112.41529629338727,131.78018807971608,165.02478453661985,22.40434910767976,31.761185473222724,64.7156017790666,24.38175065522099,27.020539406517067,33.53536806872695,34.21525265251198,27.19042274613474,13.154610180382972,100,1
non_fire.87.png,22159.096765618084,20.62552060256978,110.10181657066909,150.77177669472755,41.373080630348326,85.8528505715687,59.12618693910882,21.923458969031117,39.548694668048476,49.371982772024786,55.04505481836284,54.793657628329,19.571710654786983,258,0
fire.630.png,62007.54746233034,126.05930542007215,159.1649035410886,187.92100502893288,32.03970441827814,33.2563350216538,73.69451177605211,20.231825104192357,22.27414030434778,28.454697483286402,16.63137456351098,28.78415391791754,11.161874830980818,314,1
fire.156.png,135773.32214972159,58.598125266735565,113.66988549009935,171.90077179775912,30.1169151645955,67.8567525214834,67.41206737167026,54.27280306087185,66.63442853402161,64.94497230542379,83.06568612149573,35.55798417083684,28.51165408284841,62,1
fire.142.png,158964.597071599,16.164694094808684,63.55403936035158,142.88490769046845,23.472735253096516,89.12940891974415,56.03329713351707,23.638121075844033,53.106377785326316,57.78916662354983,61.254167012440135,60.778696646709605,22.954451553869816,93,1
fire.624.png,106952.26998172275,28.486748962836163,103.37485856856891,175.78263802257092,30.229675983503775,85.07414581053946,68.9343678519886,35.412478518690456,68.11458755726301,60.55559851689933,85.8880915905546,56.56687398870261,27.622887034250237,72,1
fire.143.png,37916.96518226114,107.6277370011719,147.7962745944613,185.27612101400106,33.31275744969826,41.25642434026421,72.66303486792852,25.506473343989697,34.86263848425771,38.2340410855248,51.765169308916015,32.867583368096795,15.007342096276947,91,1
fire.625.png,140306.95868745085,42.42256747232703,86.04102752788027,142.08860536462007,26.61137104147727,73.60520191904314,55.72102171161571,52.74598690797885,53.81899037770669,57.42567386809254,33.05488438069197,18.010377117878473,23.221483616932296,335,1
fire.631.png,8406.322580645163,91.54518242005918,117.79236512184819,148.32613748415272,28.896029640391358,38.56870401307384,58.167112738883425,34.617004211932255,39.36788629875163,47.485890197157055,25.59536805750582,26.41652317030889,18.713249755269608,260,1
fire.157.png,135986.71921069047,43.21500476081032,84.24881636405426,154.2978559936961,22.449261635216313,72.99486249243569,60.50896313478276,41.868863858141694,62.79894741914551,66.46574065089322,56.96060523019999,39.236885787990296,26.346134389447993,90,1
non_fire.86.png,88.54871794871805,63.42490842490848,82.57985347985353,92.16923076923072,39.91525998032212,30.846106259903895,36.14515549809671,23.285324664225595,29.513114961781632,31.562816494708056,49.64418807512796,26.8429055960944,12.414274879487616,373,0
fire.619.png,200180.28466324936,58.35226129455243,87.16050065562041,125.76632733341278,25.595497666911083,53.4608819385952,49.32012836604426,33.461768864651184,35.93608208452252,38.44892615069029,32.16697818189447,13.058326305604783,15.079455275959933,116,1
non_fire.92.png,25.6860465116279,52.73837209302325,61.465116279069754,69.2093023255814,31.120970356178418,24.01484785966421,27.140902872777016,10.648835496613033,11.634943819872095,12.775466999612949,26.80764359115076,16.42004939101688,5.023789489367777,32,0
fire.180.png,118649.80569916294,48.19746276464798,84.13718611521419,158.24449932299368,22.52855911167815,70.10151522151104,62.05666640117397,42.30556288386321,63.38308325876346,63.5177550226888,65.73847158672962,35.66318728209113,25.158934263435377,56,1
non_fire.79.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fire.194.png,162209.55096659972,77.16105563480745,141.1931034482758,205.43004574745433,31.6278655323533,62.61624255412128,80.56080225390373,40.57722686501708,64.46864982399651,55.86430755400433,91.74934228827676,41.55970143107171,25.502319296142243,194,1
non_fire.45.png,77.46976744186047,43.97348837209302,88.15534883720932,106.78232558139534,41.68664403940717,59.72659047504041,41.875421796625616,33.76225534447595,38.69490471718687,39.68794747440377,74.24353980329103,15.75031351830576,15.731384589738072,123,0
non_fire.240.png,134.18655851680185,112.50405561993048,139.18655851680185,149.30359212050985,43.54026485452766,24.62638230775211,58.55042828255287,32.63366653377681,34.34161613630544,36.288615424953356,41.69639577127873,9.744666615031335,14.2424361889116,14,0
non_fire.51.png,252.4000944096028,68.07964124350933,114.88852923325922,132.9647987052399,43.13099129947636,49.903333004273094,52.14480370339518,30.476422000846064,33.0956681683577,37.11245871656787,154.6619429582602,27.241450256350923,15.095735825440425,884,0
fire.427.png,94135.53244013156,36.03614127519582,65.16503164745562,91.06124468072412,31.837117094188244,61.3477229845481,35.710292031656564,30.777385500615214,35.48522031257228,44.76469262007676,43.6314596144318,33.55444886766389,18.026960959638114,944,1
fire.341.png,69027.93594441186,56.40372160811241,78.54562716178631,132.567088503659,34.27563863145946,57.31887604268543,51.98709353084667,25.544309273287958,37.54017787788244,47.50119200375323,37.58794092587008,47.71614980664888,18.89324164283762,307,1
fire.355.png,207727.79719525427,15.290660675343227,38.08781712494077,120.72791863596494,42.0418937845263,87.46819742975993,47.34428181802553,15.445826961013587,36.68408912890002,47.88396042506791,51.810741215287855,66.48021073247455,18.78303781023449,651,1
fire.433.png,183924.07019374723,43.23632245277676,88.35706022731884,130.3552157909639,29.522078231954104,65.63020988344819,51.11969246704473,26.563571402092865,51.822678704443675,60.425319966087955,62.888165746648326,57.65648876345037,24.26319237778133,603,1
fire.369.png,121285.87639554743,44.90240706026776,70.08311076458584,131.01831975802216,17.855803838337994,66.54448116606494,51.379733238440075,35.63466645095844,44.18298799528343,57.412039087819004,28.22159979549815,38.87967480417801,22.51842045602619,461,1
fire.382.png,205844.2268744956,54.11173630214858,91.2044657068845,124.25918577536814,31.834211147118314,56.52454706018814,48.729092460928655,27.88903631010848,37.369255745185264,50.79094718129239,31.002627931680173,45.533000202390284,20.050198356970306,117,1
fire.396.png,195032.32251059407,11.07270036801799,39.4213181385785,135.72945393048977,17.799379130972163,91.81383750872145,53.227236835486224,18.163235116945355,38.75999452537059,52.67578178855998,40.17880760536843,65.10157940860306,20.658496284421293,184,1
fire.553.png,183570.3427789157,25.26024415097837,100.80732452935061,181.70247959404242,29.354192773868302,86.45857629372735,71.25587435060488,27.267354229665973,55.0115806172121,62.748908287727296,51.74249158062339,58.48980037338142,24.950566040904103,52,1
fire.235.png,205704.6169477092,52.79345086016011,90.84718105944471,143.41326435019587,25.2491624251708,63.54098629807223,56.24049582360624,37.441107839819395,40.18631553454964,53.452712715384024,11.791121096058381,30.17248264803511,20.96432609940393,103,1
fire.221.png,59575.44268996238,68.45322329703032,94.87583227838928,136.2466153206869,24.442655934238314,46.87790555850351,53.43004522379878,30.324006540441143,37.341785790024495,47.48558803052565,40.17080459475012,30.293550070941087,18.671259511944115,176,1
fire.547.png,139517.62408391133,81.32625274911184,129.63883606834713,190.8415158179665,26.502472663359235,57.16189775560309,74.83981012469273,27.568973417357398,31.737991386293825,41.63264942254032,20.372269374686915,33.72729304641393,16.327047232122975,65,1
fire.209.png,109219.03573396297,37.21357375406961,84.86698150334512,129.5207684877107,38.53260185228345,70.06296380704173,50.792458230474736,30.314823769759347,45.577532652369875,55.50310562778662,43.78721609660358,43.73065784886815,21.818974296115265,145,1
